"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"G","Zac Blair",5900,"Golf@Golf 07:00AM ET",51.647,"Golf"
"G","Stuart Appleby",5800,"Golf@Golf 07:00AM ET",42.923,"Golf"
"G","Ricky Barnes",5800,"Golf@Golf 07:00AM ET",56.529,"Golf"
"G","Boo Weekley",5800,"Golf@Golf 07:00AM ET",50.688,"Golf"
"G","Fabian Gomez",5800,"Golf@Golf 07:00AM ET",57.346,"Golf"
"G","Derek Fathauer",5800,"Golf@Golf 07:00AM ET",53.853,"Golf"
"G","Adam Hadwin",5800,"Golf@Golf 07:00AM ET",56.800,"Golf"
"G","Whee Kim",5800,"Golf@Golf 07:00AM ET",44.382,"Golf"
"G","Blayne Barber",5800,"Golf@Golf 07:00AM ET",44.433,"Golf"
"G","David Toms",5700,"Golf@Golf 07:00AM ET",56.500,"Golf"
"G","Angel Cabrera",5700,"Golf@Golf 07:00AM ET",45.750,"Golf"
"G","Jason Gore",5700,"Golf@Golf 07:00AM ET",57.821,"Golf"
"G","Tim Wilkinson",5700,"Golf@Golf 07:00AM ET",61.400,"Golf"
"G","Tyrone Van Aswegen",5700,"Golf@Golf 07:00AM ET",53.947,"Golf"
"G","Andrew Loupe",5700,"Golf@Golf 07:00AM ET",55.933,"Golf"
"G","Michael Kim",5700,"Golf@Golf 07:00AM ET",52.588,"Golf"
"G","Erik Compton",5600,"Golf@Golf 07:00AM ET",39.467,"Golf"
"G","D.A. Points",5600,"Golf@Golf 07:00AM ET",44.650,"Golf"
"G","Steve Marino",5600,"Golf@Golf 07:00AM ET",43.154,"Golf"
"G","Matt Every",5600,"Golf@Golf 07:00AM ET",35.846,"Golf"
"G","Michael Thompson",5600,"Golf@Golf 07:00AM ET",56.885,"Golf"
"G","Bud Cauley",5600,"Golf@Golf 07:00AM ET",44.917,"Golf"
"G","Chesson Hadley",5600,"Golf@Golf 07:00AM ET",45.600,"Golf"
"G","Davis Love III",5500,"Golf@Golf 07:00AM ET",57.150,"Golf"
"G","Rory Sabbatini",5500,"Golf@Golf 07:00AM ET",43.071,"Golf"
"G","Steven Bowditch",5500,"Golf@Golf 07:00AM ET",40.154,"Golf"
"G","Rob Oppenheim",5500,"Golf@Golf 07:00AM ET",52.950,"Golf"
"G","Tyler Aldridge",5500,"Golf@Golf 07:00AM ET",47.706,"Golf"
"G","Robert Allenby",5400,"Golf@Golf 07:00AM ET",26.000,"Golf"
"G","Vaughn Taylor",5400,"Golf@Golf 07:00AM ET",44.600,"Golf"
"G","Greg Owen",5400,"Golf@Golf 07:00AM ET",49.971,"Golf"
"G","Brian Gay",5400,"Golf@Golf 07:00AM ET",36.438,"Golf"
"G","Trevor Immelman",5400,"Golf@Golf 07:00AM ET",23.417,"Golf"
"G","Justin Hicks",5400,"Golf@Golf 07:00AM ET",38.000,"Golf"
"G","Andres Gonzales",5400,"Golf@Golf 07:00AM ET",39.438,"Golf"
"G","Vijay Singh",5300,"Golf@Golf 07:00AM ET",46.583,"Golf"
"G","Kelly Mitchum",5300,"Golf@Golf 07:00AM ET",11.000,"Golf"
"G","Dawie Van Der Walt",5300,"Golf@Golf 07:00AM ET",46.800,"Golf"
"G","Sam Saunders",5300,"Golf@Golf 07:00AM ET",38.964,"Golf"
"G","Hiroshi Iwata",5300,"Golf@Golf 07:00AM ET",43.412,"Golf"
"G","Scott Pinckney",5300,"Golf@Golf 07:00AM ET",45.500,"Golf"
"G","Matt Dobyns",5300,"Golf@Golf 07:00AM ET",29.375,"Golf"
